#module	recipe	olean_sha256	olean_size	ilean_sha256	ilean_size	v2_olean_sha256	vs_v2	reason_class	cb_detail	ilean_vs_v2	backend	lean_wall_s	maxrss_kb
CKLaneN1.EdgeShard.E28	plain	ee2f979fa7f37a4aa902cabbc4f4b5237b58603dcb139bd5a3fa290cddab7bc7	10576	fd5c9cef5fe2b94c809d9c54eb0897366db45f99a4f59a11958c93fbdf66fa61	1895	ee2f979fa7f37a4aa902cabbc4f4b5237b58603dcb139bd5a3fa290cddab7bc7	IDENTICAL	-		IDENTICAL	cluster	22.079	2821460
CKLaneN1.EdgeShard.E29	plain	6fd06e4966d020af86ff4f7ec34747d65d6178a9fa5869bba0ad11edafa92b07	10576	151c1b2dfcf6ea4498181ef4b328674433eb00a7711462aa49d1d9b247dffb2c	1895	6fd06e4966d020af86ff4f7ec34747d65d6178a9fa5869bba0ad11edafa92b07	IDENTICAL	-		IDENTICAL	cluster	12.533	2825356
CKLaneN1.EdgeShard.E30	plain	0ef26bcff0d61bacbdc0a28e646af57626b64bc557ec0f202b0803aa11a89a74	10576	f29fc1b93134c9b516d2ed0ec04a380d3844141fb09ceae9b35db0c2c03b676b	1895	0ef26bcff0d61bacbdc0a28e646af57626b64bc557ec0f202b0803aa11a89a74	IDENTICAL	-		IDENTICAL	cluster	22.076	2833724
CKLaneN1.EdgeShard.E31	plain	9403244f60495c6c5728109c04746850237c53044eb5c9548373a19f6947673f	10576	979f753eef47f2c388b6c30306dcab77b7f51710238c07dd0397d75e41ab2386	1895	9403244f60495c6c5728109c04746850237c53044eb5c9548373a19f6947673f	IDENTICAL	-		IDENTICAL	cluster	12.541	2845772
CKLaneN1.EdgeShard.E32	plain	0c114039400761ec9201bd2c537e64172b2fea261c86af2830cf71d269cd3ef8	10576	ea7d33946f3e92cb7b49ce49b58ac8547b9aae1e0d60d2cd2a47bdd632b6fabe	1895	0c114039400761ec9201bd2c537e64172b2fea261c86af2830cf71d269cd3ef8	IDENTICAL	-		IDENTICAL	cluster	13.554	2834708
CKLaneN1.EdgeShard.E33	plain	ecc2fb870a376260060c881f4172c0bceb259e94e3dc02d1b1b466cfa9517b9f	10576	677fa3e37c34ed624666849fe99057502734de93b7f2e91acda1bb46edad60e5	1895	ecc2fb870a376260060c881f4172c0bceb259e94e3dc02d1b1b466cfa9517b9f	IDENTICAL	-		IDENTICAL	cluster	13.045	2843204
CKLaneN1.EdgeShard.E34	plain	acae2665999c4db8f637e40a11ddc29d2b2819017c449e471a44ad608a73c474	10576	46631035158d2484e1eef36e06c68f5dbe36a158f5c22e570ad325ccb67e0546	1895	acae2665999c4db8f637e40a11ddc29d2b2819017c449e471a44ad608a73c474	IDENTICAL	-		IDENTICAL	cluster	17.548	2855660
CKLaneN1.EdgeShard.E35	plain	ce33a0140f72d0e4852b41bdefcdc8a00f0ade69c116939bdd75c53a32a9a33d	10576	47f78b1413ecf662dd2100c224fa35bdef7c1bd56a826014cd2bbb09c0fa73ce	1895	ce33a0140f72d0e4852b41bdefcdc8a00f0ade69c116939bdd75c53a32a9a33d	IDENTICAL	-		IDENTICAL	cluster	13.556	2790960
CKLaneN1.EdgeShard.E36	plain	3904a19ecad81bd2271ef49b574825f6add47e1398c9510f220aa215f1312138	10576	08c621b6c30e1e6bc208bdf3ef1fca6514fd7af30a009cb823ac514930c586a6	1895	3904a19ecad81bd2271ef49b574825f6add47e1398c9510f220aa215f1312138	IDENTICAL	-		IDENTICAL	cluster	13.038	2798604
CKLaneN1.EdgeShard.E37	plain	4b25135a1933cdc2de08b3a578a5aa8d64fdfceefbbc749431be768672550def	10576	1013646abac65d569be0a85a5f9f1fb55ed91e8bb06a2cc811fdc6864b0b42e8	1895	4b25135a1933cdc2de08b3a578a5aa8d64fdfceefbbc749431be768672550def	IDENTICAL	-		IDENTICAL	cluster	18.051	2850680
CKLaneN1.EdgeShard.E38	plain	d783e950cd6102b36cfa90ef644f747dfc4ecf755db1ecda0be7fcd778bc3698	10576	275c1fa75e22ff798ef5d3568d139f569b13d8087305cb5dc2bfc3a90c20fc03	1895	d783e950cd6102b36cfa90ef644f747dfc4ecf755db1ecda0be7fcd778bc3698	IDENTICAL	-		IDENTICAL	cluster	11.536	2905292
CKLaneN1.EdgeShard.E39	plain	99e32efc4503c60f3516ae846fd56a6ec25aac70544c712bda4749c882aad0ab	10576	201bb858253de88bc9a4b0bc488a117bea38f7749596990bf7a391b46b5a60b7	1895	99e32efc4503c60f3516ae846fd56a6ec25aac70544c712bda4749c882aad0ab	IDENTICAL	-		IDENTICAL	cluster	23.096	2865236
CKLaneN1.EdgeShard.E40	plain	f1e23e3572ea3607176b6f6c8085735e7b349c7a41e301cf4ff7f0a8cdb07ef9	10576	89fbf5c07ac2a1e7b4755dca4244fcf73f9bbc5a7708a5ee7d33f141e5003d23	1895	f1e23e3572ea3607176b6f6c8085735e7b349c7a41e301cf4ff7f0a8cdb07ef9	IDENTICAL	-		IDENTICAL	cluster	13.036	2873708
CKLaneN1.EdgeShard.E41	plain	5fbcdcb091382c751fb5d9243dffcbe0784efc3d359fc0103f217f0b36d6e2b7	10576	48c732483c962472604067d08a7fde5c1bb41a84956ce01f201f7e79ee73859b	1895	5fbcdcb091382c751fb5d9243dffcbe0784efc3d359fc0103f217f0b36d6e2b7	IDENTICAL	-		IDENTICAL	cluster	13.558	2819948
CKLaneN1.EdgeShard.E42	plain	9621d576d345e24f1a32430daf00ced495c73c42f34b116545d6ce7cc14ddfa1	10576	e5501cb3a886db7a0ccb71ea5f9d332be2644eed1d785b597aeee6920d743d41	1895	9621d576d345e24f1a32430daf00ced495c73c42f34b116545d6ce7cc14ddfa1	IDENTICAL	-		IDENTICAL	cluster	23.079	2867248
CKLaneN1.EdgeShard.E43	plain	c2c95d29ca2dab025e08584947a8396c0ddacd65fddf002867250c9f54fb2ebf	10576	ff1b133a20638bb3924502e4b4febe33acebbb0b484dd7aaf422725ff950c55c	1895	c2c95d29ca2dab025e08584947a8396c0ddacd65fddf002867250c9f54fb2ebf	IDENTICAL	-		IDENTICAL	cluster	11.534	2934960
CKLaneN1.EdgeShard.E44	plain	2e0520a0029c72cbc7be13991c8cf7f82e777bca34c62456fd3ac115aa21c5db	10576	506b5910ff8380f112798b81bf3ce494bfe2daa541ae03a619315d4bf31f3d74	1895	2e0520a0029c72cbc7be13991c8cf7f82e777bca34c62456fd3ac115aa21c5db	IDENTICAL	-		IDENTICAL	cluster	13.541	2868728
CKLaneN1.EdgeShard.E45	plain	840f22d90f43181585f9b4acd1e380cb7a5de4c52d0b8bb9ee980c5513118004	10576	f86df34b27ceb5ec7672e3597a0451f5ae2d978ea6f8add97ec0cf9d0231b6a2	1895	840f22d90f43181585f9b4acd1e380cb7a5de4c52d0b8bb9ee980c5513118004	IDENTICAL	-		IDENTICAL	cluster	13.034	2874724
CKLaneN1.EdgeShard.E46	plain	2bf4a1419e84173f5526d943cdf7def53742480d19d6efff47d05eb92280e6ff	10576	f75a8501ee38c34d86cdcdbcb962905bd8e64af7a1d196fbe01ba1e881b79ef3	1895	2bf4a1419e84173f5526d943cdf7def53742480d19d6efff47d05eb92280e6ff	IDENTICAL	-		IDENTICAL	cluster	12.035	2940168
CKLaneN1.EdgeShard.E47	plain	1d4ed41d06f1df5e7488dac8f4efb7bbfd83cbb17f50c9b3971f7dea4ea2d8bf	10576	f66656a8d5381e0140e2a4e64497f873c3dfb801feeb0d5ae0867e0393f1f1ce	1895	1d4ed41d06f1df5e7488dac8f4efb7bbfd83cbb17f50c9b3971f7dea4ea2d8bf	IDENTICAL	-		IDENTICAL	cluster	13.549	2927456
CKLaneN1.EdgeShard.E48	plain	aea9632170c671552b6078869caef829f0a206122b17a8ef432eb0dbc2f4d9ee	10576	21773ebb3bfc6ad511d3f874443fe871d4b4368c091c0380b4f0fcad9a87cd1c	1895	aea9632170c671552b6078869caef829f0a206122b17a8ef432eb0dbc2f4d9ee	IDENTICAL	-		IDENTICAL	cluster	12.036	2983088
CKLaneN1.EdgeShard.E49	plain	9b56825dac9d4540ad6308161663feaf1c5cc6d2cf9915d8de9f6a9492fbe683	10576	22865334e73e9a005d515abb113c9bf74f9631e36efac0846b8327e318c03454	1895	9b56825dac9d4540ad6308161663feaf1c5cc6d2cf9915d8de9f6a9492fbe683	IDENTICAL	-		IDENTICAL	cluster	13.539	2900740
CKLaneN1.EdgeShard.E50	plain	78d8e59f20af246d715a4201b69f77228ab610f9c7b8a55f3e9d0bd25005ca28	10576	5e2fa38afd5a33286fe9a5f6e4391897cb30e813678d01c81ff86befd9330eb3	1895	78d8e59f20af246d715a4201b69f77228ab610f9c7b8a55f3e9d0bd25005ca28	IDENTICAL	-		IDENTICAL	cluster	14.549	2947892
CKLaneN1.EdgeShard.E51	plain	4593519a99508f9cfea1853eb7bac2a64313ef8e04fb97efa0896238efc64c64	10576	bdfe3b2e771274e9106a6ccf6f6662ebb11a0a368e58163c0a7dd8861afe7cb6	1895	4593519a99508f9cfea1853eb7bac2a64313ef8e04fb97efa0896238efc64c64	IDENTICAL	-		IDENTICAL	cluster	12.036	2970272
CKLaneN1.EdgeShard.E52	plain	d7d27a5240431a510877ae46b2da8528db1e3240e8fcf150cfdb236dfbe53937	10576	75b18240da5d888e8936a9fa16c5b2ae82c2b2fe9bce3e5ab906c7cc27251ce8	1895	d7d27a5240431a510877ae46b2da8528db1e3240e8fcf150cfdb236dfbe53937	IDENTICAL	-		IDENTICAL	cluster	21.072	2967472
CKLaneN1.EdgeShard.E53	plain	4fcb1eaae433d220369e6d70cf1957d6ebd7f5e78953b5d04851b4d9f5fe501f	10576	41d0d3d143e0acfa5e80834b94fe92df892e74611ce8a241e60705319e9c98e7	1895	4fcb1eaae433d220369e6d70cf1957d6ebd7f5e78953b5d04851b4d9f5fe501f	IDENTICAL	-		IDENTICAL	cluster	25.114	2935040
CKLaneN1.EdgeShard.E54	plain	618e94eb62d668c8725acdbbe37fe6dcf6d1c310839923f3f307228af8201010	10576	92a8fb8023c409d9dc6b93941355e31d35f27f1605da346dabf4a06795f9e36d	1895	618e94eb62d668c8725acdbbe37fe6dcf6d1c310839923f3f307228af8201010	IDENTICAL	-		IDENTICAL	cluster	13.545	2934424
CKLaneN1.EdgeShard.E55	plain	fd9bd2ab745d4c9e6d0a0bbfbd4b60443c66e2f77bf042fd0f6c251b1508efd5	10576	84611382d30bfcbcedf5ee1c5119488b3f2b84991c0e08ee535003af8460e02e	1895	fd9bd2ab745d4c9e6d0a0bbfbd4b60443c66e2f77bf042fd0f6c251b1508efd5	IDENTICAL	-		IDENTICAL	cluster	23.59	2946824
CKLaneN1.EdgeShard.E56	plain	2f29518b56ee0782eee1bf5d0b8b2831d8c381d233b1dbfb15364f703a963e8f	10576	faf6acc0e2d83520282fb66994f666322082d1b728e36211c7ae55aa3eec523f	1895	2f29518b56ee0782eee1bf5d0b8b2831d8c381d233b1dbfb15364f703a963e8f	IDENTICAL	-		IDENTICAL	cluster	25.102	2994996
CKLaneN1.EdgeShard.E57	plain	b6cd035b8b6d604a899f962fc0648f3b8fcbb6794baaa65429def172590f12d7	10576	c0d996c8a36a0dff3a97d31dc6169f0ac8250056b679158775593f8f887f6624	1895	b6cd035b8b6d604a899f962fc0648f3b8fcbb6794baaa65429def172590f12d7	IDENTICAL	-		IDENTICAL	cluster	14.041	2934524
CKLaneN1.EdgeShard.E58	plain	45be61b334c855b17fce9919cb3ea3213b700437e2924e171c8e07d0112c4982	10576	9bb884702e774c1b7ba66c5cc528856c989182532362fa8b2397e65570fe6860	1895	45be61b334c855b17fce9919cb3ea3213b700437e2924e171c8e07d0112c4982	IDENTICAL	-		IDENTICAL	cluster	14.555	2984556
CKLaneN1.EdgeShard.E59	plain	0df452f4a70f52868b081b9508a4453045f75ba245011a0c9783cd5b35295b0a	10576	d3f8075b9f8710c3fbae9e43060c6894df270128f455300dd6b50c851ad7eb9a	1895	0df452f4a70f52868b081b9508a4453045f75ba245011a0c9783cd5b35295b0a	IDENTICAL	-		IDENTICAL	cluster	12.54	3009824
CKLaneN1.EdgeShard.E60	plain	130c68ea41e8b53909c786924d2309f1d65424f02b817970817e84e25430f840	10576	63ebb03c5531347f95687d3627ad5a39272d406b78159cea8c367cc8b25cee53	1895	130c68ea41e8b53909c786924d2309f1d65424f02b817970817e84e25430f840	IDENTICAL	-		IDENTICAL	cluster	7.539	2305728
CKLaneN1.EdgeSound	plain	db7f8c5f73915de79b8f730baad2328c1138ad0b7d366715b17327dc72aed512	7029688	90e8ede090d17f0ce22b2be465e34e1fd821941569c949d1f678434e6febd32f	96010	db7f8c5f73915de79b8f730baad2328c1138ad0b7d366715b17327dc72aed512	IDENTICAL	-		IDENTICAL	cluster	624.848	2425756
CKLaneN1.EdgeTree	plain	5ad52e5203a638f7258b3b1881bc378474aad2fe551a47df8f04cd845baf533e	29714160	fbd0dc9cd34695f9373ce3a8fda31a1b9c108a87921ff324bf17e0cebeeb967f	1112888	5ad52e5203a638f7258b3b1881bc378474aad2fe551a47df8f04cd845baf533e	IDENTICAL	-		IDENTICAL	cluster	176.024	2305628
CKLaneN1.LeftLowerFinal	plain	de7a1110b8e689a572f9d949fb0a744a29a666a3bbcb061d8ca9b185390bc0fb	28736	9e9dcd499a97793362ab079967272b5204f1db8aba82770cdb28633b5da9fe0a	6489	de7a1110b8e689a572f9d949fb0a744a29a666a3bbcb061d8ca9b185390bc0fb	IDENTICAL	-		IDENTICAL	workstation	7.0	5298676
CKLaneN1.R3Assembly	plain	7ade1b9d02328493630622ecad248faa0a4537ec1e96d52a3b157c9e78da36cd	421072	a18914f57f0058d40184f2c1b7b04f1bd1e861039236a0310a44f222bd177db8	7763	7ade1b9d02328493630622ecad248faa0a4537ec1e96d52a3b157c9e78da36cd	IDENTICAL	-		IDENTICAL	workstation	10.0	3611628
CKLaneN1.R3Excl	plain	4a470e06381fa69ba7dc01f0013cb22ae51f1b59aa6fe24a61c85c755155cb82	682368	6bf2acd9fcb8b7c0f3728e716b2a46f11220fc742efb76c16711c144adc0395c	14987	4a470e06381fa69ba7dc01f0013cb22ae51f1b59aa6fe24a61c85c755155cb82	IDENTICAL	-		IDENTICAL	cluster	12.531	1970496
CKLaneN1.R3Leaf	plain	d9bfdfc36dd9fcda361d46477799d645a3189611df48dad4ed8921340ef08859	287736	0357fdcadfab60bffef5cf107619604c1726277ae10a7a2756f378385355a21a	7886	d9bfdfc36dd9fcda361d46477799d645a3189611df48dad4ed8921340ef08859	IDENTICAL	-		IDENTICAL	cluster	6.517	1937136
CKLaneN1.R3Octaves	plain	a64a8a9c36bac4ad98c9edd42f6b7bb91de5e9c64b885e4f3acfec38336b3ee5	441064	dc5855f4415b65eddae85c592ff6b8b07cdc291601d0ae0164c4b6a0949bfe93	6772	a64a8a9c36bac4ad98c9edd42f6b7bb91de5e9c64b885e4f3acfec38336b3ee5	IDENTICAL	-		IDENTICAL	cluster	14.542	1950176
CKLaneN1.R3Q	plain	03338d312b502f576499f30ea8a3660cd167763c4bd2222f4e0d70a9af54d5f7	3200392	689d04c0762e0e2d5efd8d27bcd985372a197bc0198edc923e83a5ab6ced4684	63598	03338d312b502f576499f30ea8a3660cd167763c4bd2222f4e0d70a9af54d5f7	IDENTICAL	-		IDENTICAL	cluster	31.068	2125848
CKLaneN1.SRChecker	plain	07b189e3b95babf04abd187c77eda243f2b4152d1c270a996de05b784253cb52	2538736	20058945d779e88aacdbcf32fe3922ed632162b3ce368462c00d3999e8e6ca7f	71757	07b189e3b95babf04abd187c77eda243f2b4152d1c270a996de05b784253cb52	IDENTICAL	-		IDENTICAL	cluster	23.56	2050848
CKLaneN1.SRShard.C00	plain	c577ee20565b2b61b27f8c1704828e4181df653c1ab718c2fd6f7bddd02468a4	10040	141260495fc241261771579f334919a4646a3e944767e1d8a7174453d865bb41	1579	c577ee20565b2b61b27f8c1704828e4181df653c1ab718c2fd6f7bddd02468a4	IDENTICAL	-		IDENTICAL	cluster	6.521	2180932
CKLaneN1.SRShard.C01	plain	e4283f6e55e52560c52b8e67292518102e77110eff764d11e2a170197868ba6f	9904	01e80995cb77e0362285feab329ddb1a7d20c70ede23fde297417158ddbbc7b0	1579	e4283f6e55e52560c52b8e67292518102e77110eff764d11e2a170197868ba6f	IDENTICAL	-		IDENTICAL	cluster	6.015	2185880
CKLaneN1.SRShard.C02	plain	aa7d8d0404529b6e76fa567d8da4f4d18ab8bd1621a9c76bec8e978ebc56e357	10040	8abf9bea3f92f40b0297dffe13f8899a862fe5f8b3119ab2d81a13edcd50f202	1579	aa7d8d0404529b6e76fa567d8da4f4d18ab8bd1621a9c76bec8e978ebc56e357	IDENTICAL	-		IDENTICAL	cluster	7.018	2135188
CKLaneN1.SRShard.C03	plain	9d224ba0c3efbfc661c3cfb34f32f694d73a45ed1128de8c187c8ac1d92f8c40	10040	b5a07974824b628f7859c596f8a5896a952256387bb3669ede26581352d25856	1579	9d224ba0c3efbfc661c3cfb34f32f694d73a45ed1128de8c187c8ac1d92f8c40	IDENTICAL	-		IDENTICAL	cluster	6.013	2138116
CKLaneN1.SRShard.C04	plain	756dfcdd47dbcabcb82936a76aa61e8598d6d41c897ef490a22bfca859504933	10040	0570381dd07b69c548818dbb25f51d86c162f3b9fa5b6097f6d279764732b689	1579	756dfcdd47dbcabcb82936a76aa61e8598d6d41c897ef490a22bfca859504933	IDENTICAL	-		IDENTICAL	cluster	6.01	2140160
CKLaneN1.SRShard.C05	plain	bebaa972e3f120a6732b4a562f55418964b325a68fae232f05bfc836af7b8336	10040	e9fc7e03ae858d86eff41f48dd8f78d98da900984af6302f1d7e199d0a1629df	1579	bebaa972e3f120a6732b4a562f55418964b325a68fae232f05bfc836af7b8336	IDENTICAL	-		IDENTICAL	cluster	4.013	1995216
CKLaneN1.SRShard.T00	plain	e695e965b68b390433a958434c7dbe7dfca35ff4db497331f989f631ca30f47a	10040	a22d55381ada7bd186a63f984f9d1d9db16e8f51c9ab98fa7572c203877019b2	1580	e695e965b68b390433a958434c7dbe7dfca35ff4db497331f989f631ca30f47a	IDENTICAL	-		IDENTICAL	cluster	6.017	2239036
CKLaneN1.SRShard.T01	plain	cb751a0e62c560852aec988fd86cab6bc5ca0f26e242fbb15c77f1f67082df45	9904	9a95810997f22ac9559ca9003b900077cedf60c8eb2a1e2ac147e4adb716123e	1580	cb751a0e62c560852aec988fd86cab6bc5ca0f26e242fbb15c77f1f67082df45	IDENTICAL	-		IDENTICAL	cluster	6.011	2240244
CKLaneN1.SRShard.T02	plain	4b928551a2426c340b6a29ecb4ab6f70c8f7e7c6944e6d8ea3599ce20cb90762	10040	53e923da21b7e4ede0e1789e26e4f02e8913560ecb49150fa6be87719654666d	1580	4b928551a2426c340b6a29ecb4ab6f70c8f7e7c6944e6d8ea3599ce20cb90762	IDENTICAL	-		IDENTICAL	cluster	6.013	2237912
CKLaneN1.SRShard.T03	plain	9e114bba5c4887b6a02957298878bc5de679e076ccdce4d0e5e0b5cfb2c6e78c	10048	1ec8a95d124a8f73b9dd28ffa1b40d8d338fa1beb71de4cc1813e21807bbe00b	1580	9e114bba5c4887b6a02957298878bc5de679e076ccdce4d0e5e0b5cfb2c6e78c	IDENTICAL	-		IDENTICAL	cluster	6.016	2235816
CKLaneN1.SRShard.T04	plain	e70cb8395d4377b4200c3ea358f485a188064796843cf5cb0373d06d6490588d	10048	1f40eeb3a698cf9828a1c615720ba73e730e7dc614259e2d9ed18d789c4a6c4a	1580	e70cb8395d4377b4200c3ea358f485a188064796843cf5cb0373d06d6490588d	IDENTICAL	-		IDENTICAL	cluster	6.518	2241260
CKLaneN1.SRShard.T05	plain	be92edcf7479833eeada9d5a77a0e2d67ee79050b9f40620ccf069ce8b2fb74d	10048	b26d29269678db61c5cc4c75c73905b63fb9963e2f7b14df28181494709eed99	1580	be92edcf7479833eeada9d5a77a0e2d67ee79050b9f40620ccf069ce8b2fb74d	IDENTICAL	-		IDENTICAL	cluster	6.013	2227532
CKLaneN1.SRShard.T06	plain	7349b8fdf3b9ab137cff564f1472d1d992eb86e0605abe73e3a61c744d9888d9	10048	46dd3ef9e2ca05628997a20d5ea33646aac1161f26883092bcd1df06ba05a68f	1580	7349b8fdf3b9ab137cff564f1472d1d992eb86e0605abe73e3a61c744d9888d9	IDENTICAL	-		IDENTICAL	cluster	7.018	2210856
CKLaneN1.SRShard.T07	plain	accb2f682b19d7b0cc574fc04b35cc5084411845dc14ce5bb9028c93a2756fb9	10048	7b8fe93fde78e00de5aab97d32b529abc7268b972eed69e9abcec4e32620aa7b	1580	accb2f682b19d7b0cc574fc04b35cc5084411845dc14ce5bb9028c93a2756fb9	IDENTICAL	-		IDENTICAL	cluster	6.017	2215504
CKLaneN1.SRShard.T08	plain	d281b2cc433d10285f52970c146bdb53c9ef182e523ea38a39dd5e2c5a922563	10048	d37c9408d50d4298506256f22a5db1dd8c7a8dd0245f6317dbedae7d2a9b27e7	1580	d281b2cc433d10285f52970c146bdb53c9ef182e523ea38a39dd5e2c5a922563	IDENTICAL	-		IDENTICAL	cluster	6.016	2206504
CKLaneN1.SRShard.T09	plain	a1bdc92603a6e7a3c3570bc64b7ed1b5b938c24e67c721615b0f399f1d4ca92a	10048	59a08f3b395c5cea2dfbddc1d5889ed30e87bced6349ac7468c8c25d472510b9	1580	a1bdc92603a6e7a3c3570bc64b7ed1b5b938c24e67c721615b0f399f1d4ca92a	IDENTICAL	-		IDENTICAL	cluster	6.518	2276568
CKLaneN1.SRShard.T10	plain	0f21800e2c4f2fc39ab60e7fe07c396a9d05a8bed16b8b9ca7540c86973b8615	10048	ba096598825c67fba39b18be03866b67bf9106587d932d58e37a0eb95cefd86e	1580	0f21800e2c4f2fc39ab60e7fe07c396a9d05a8bed16b8b9ca7540c86973b8615	IDENTICAL	-		IDENTICAL	cluster	6.516	2283356
CKLaneN1.SRShard.T11	plain	adef99b58f053c905caa0f252245c92eb25d9cb58d3ce34473c5f22bba3717d6	10048	892b537a27d7bf3efcdbd185ce952702617c61793841b8cac04ebd307644cc32	1580	adef99b58f053c905caa0f252245c92eb25d9cb58d3ce34473c5f22bba3717d6	IDENTICAL	-		IDENTICAL	cluster	7.022	2288324
CKLaneN1.SRShard.T12	plain	d1faf5f887a839c9b1fea9bb0789c51446636c4adede10b00f551dfdadcb1465	10048	363b96ddfe55ee40bbcdddf9e3c4308e5491d7de86788eb81e779e7f4519072f	1580	d1faf5f887a839c9b1fea9bb0789c51446636c4adede10b00f551dfdadcb1465	IDENTICAL	-		IDENTICAL	cluster	7.02	2291652
CKLaneN1.SRShard.T13	plain	cff9777eb8ed5330cd4d880bd6a1c485ed5b54a49289aa0138781b6f56835234	10048	2a59d8c926aa416f46345ee0eccaf25a62604314825ee3becfbf2c77811706a8	1580	cff9777eb8ed5330cd4d880bd6a1c485ed5b54a49289aa0138781b6f56835234	IDENTICAL	-		IDENTICAL	cluster	7.017	2238256
CKLaneN1.SRShard.T14	plain	65bffa5a171cce618efb9b0325d293f56cdd62e703e93fd3130b37001a92816a	10048	458c73756fe8ddfd9b20eb702f93cedd5604e6c5035cc5a956a66066bf2e13b7	1580	65bffa5a171cce618efb9b0325d293f56cdd62e703e93fd3130b37001a92816a	IDENTICAL	-		IDENTICAL	cluster	7.022	2285924
CKLaneN1.SRShard.T15	plain	4e3bc529db6e40987472566b8bf5e02df48ef27269ac016786d49975ace423b4	10048	7a74b1ddeb547a075435c25fe60163afd143a0a7ef55db1a78861933e742f683	1580	4e3bc529db6e40987472566b8bf5e02df48ef27269ac016786d49975ace423b4	IDENTICAL	-		IDENTICAL	cluster	5.013	2079400
CKLaneN1.SRTrees	plain	89286603c7e12741131caa59b385d5e469c165f694e23e799d07cf62d39e30d6	5038064	3aa4c6ed99c0f35c5d227b67d040372ab9022afc8947c351d34d66a3af2d2da7	161038	89286603c7e12741131caa59b385d5e469c165f694e23e799d07cf62d39e30d6	IDENTICAL	-		IDENTICAL	cluster	8.023	1962896
CKLaneN1.SecondDiff	plain	a5189a8ab68fe4f03bf5d65cfc51c5dcee615df153580e20c8f7c266d1700c63	1463016	4c42f4eb9693c928a178841ea5c9cface486fcbf57e1c7c3099a3bc567aff02c	33563	a5189a8ab68fe4f03bf5d65cfc51c5dcee615df153580e20c8f7c266d1700c63	IDENTICAL	-		IDENTICAL	cluster	8.053	1624076
CKLaneN1.SmallRatio	plain	8cce06755647624b459f1b772ed067a1c0bda6e57fc334372992122fb39f15d6	179384	295095006beb19975156a7773bad755f6cdc5a23d713060a39582c5a230438eb	12356	8cce06755647624b459f1b772ed067a1c0bda6e57fc334372992122fb39f15d6	IDENTICAL	-		IDENTICAL	cluster	5.968	1988464
CKLaneN1.SubRows	plain	acb051858f38155c478795ea68da701ead9eb340d7182a609bceea4cfaec18c6	52072	efd5faaba1337683cbeaa96af99d7d5a92a198f3b26c5d9de1c1f60d4b963628	11897	acb051858f38155c478795ea68da701ead9eb340d7182a609bceea4cfaec18c6	IDENTICAL	-		IDENTICAL	workstation	5.0	2681080
CKLaneN1.Tree	plain	d8cd732936b755d2f92ce2f205eb876e1b2dd60cc6101c209596db8afd93c4d5	669960	3a5ea4eb0548c8bd771fc5ede0c77744e553186669dfb672fc0d78e7ceec1d8b	11167	d8cd732936b755d2f92ce2f205eb876e1b2dd60cc6101c209596db8afd93c4d5	IDENTICAL	-		IDENTICAL	cluster	7.036	980364
CKLaneN1b.Analytic	plain	e0be6aab58fcc7e1ad5e696035d4b336a339a8ce05d23322340261a9df62e8c8	1091384	02293516d09f96f731211c443f15ff5918f020419e3ee819f52ddebbe3d65c5b	34650	e0be6aab58fcc7e1ad5e696035d4b336a339a8ce05d23322340261a9df62e8c8	IDENTICAL	-		IDENTICAL	cluster	9.538	1956768
CKLaneN1b.CapChecker	plain	e21e7ccb66615b243738f7c8dcd7ae240d92222052ed6817c41ddd5f4f78616e	2565560	620c1919da8a99057168b2b52ef936dfc5c20179ac21b151be51f3cb46a9e270	63098	e21e7ccb66615b243738f7c8dcd7ae240d92222052ed6817c41ddd5f4f78616e	IDENTICAL	-		IDENTICAL	cluster	45.613	2068532
CKLaneN1b.Cert	plain	bde13a3424f7bb589497a6da0786835c60790c135128a94589115ce50a5d7ce9	414288	98f1df9c2ecbd731dab32fc96e36afb2e4f2572d7b430275dc122624e00da883	7769	bde13a3424f7bb589497a6da0786835c60790c135128a94589115ce50a5d7ce9	IDENTICAL	-		IDENTICAL	workstation	7.0	3530732
CKLaneN1b.Cover	plain	11da247bc5e596e376bca63836ac0c6aa8a58c81f00d687f391e2e11ad8e86ac	492208	d0b237adab8ee027bf03063833811dba70df81d78c9b0c2ee461b2182223e584	12588	11da247bc5e596e376bca63836ac0c6aa8a58c81f00d687f391e2e11ad8e86ac	IDENTICAL	-		IDENTICAL	cluster	33.594	1940424
CKLaneN1b.Family	plain	c30a12f43c46eb86dfb7d0b72de82e6054cc85c13a9dd97da955544631c0f21d	378848	42f1d01c70d0252205d0ea91cc33836d621a1fb176aabbd75d6ce0d14b42aee9	51378	c30a12f43c46eb86dfb7d0b72de82e6054cc85c13a9dd97da955544631c0f21d	IDENTICAL	-		IDENTICAL	workstation	18.0	5394296
CKLaneN1b.Fleet.S0000	plain	75f7175168d7a40cf83ec08764af27e1c458fb864b5a97e34f01bc83bdc4569f	6784104	4a671e8b7bc67c01082ae1cb87c45e89f548ca15703d36f98b3dec31ca761a4c	364052	75f7175168d7a40cf83ec08764af27e1c458fb864b5a97e34f01bc83bdc4569f	IDENTICAL	-		IDENTICAL	cluster	39.606	2445504
